4.650000000000000000e+01, -4.000000000000000000e+00, 3.630426972134269192e+01
4.750000000000000000e+01, -2.300000000000000000e+01, 3.664696440361738894e+01
4.850000000000000000e+01, -2.000000000000000000e+00, 3.730951621235526261e+01
4.950000000000000000e+01, 9.000000000000000000e+00, 3.732291521304304638e+01
5.050000000000000000e+01, -1.500000000000000000e+01, 3.708099243547831492e+01
5.150000000000000000e+01, 2.900000000000000000e+01, 3.542597916783670087e+01
5.250000000000000000e+01, 3.600000000000000000e+01, 3.646916505762094118e+01
5.350000000000000000e+01, 4.200000000000000000e+01, 3.641428291206624834e+01
5.450000000000000000e+01, -4.000000000000000000e+01, 3.619392214170771638e+01
5.550000000000000000e+01, -3.600000000000000000e+01, 3.657868231634376599e+01
5.650000000000000000e+01, -7.600000000000000000e+01, 3.693237062523877512e+01
5.750000000000000000e+01, -8.700000000000000000e+01, 3.790778284204973403e+01
5.850000000000000000e+01, -4.300000000000000000e+01, 3.648287269390939969e+01
5.950000000000000000e+01, 3.200000000000000000e+01, 3.712142238654116966e+01
6.050000000000000000e+01, -1.000000000000000000e+01, 3.572114219898350029e+01
6.150000000000000000e+01, -4.800000000000000000e+01, 3.597221149720989786e+01
6.250000000000000000e+01, 3.300000000000000000e+01, 3.573513677041127323e+01
6.350000000000000000e+01, 5.400000000000000000e+01, 3.762977544445355704e+01
6.450000000000000000e+01, 6.600000000000000000e+01, 3.583294573433783370e+01
6.550000000000000000e+01, -5.300000000000000000e+01, 3.694590640382233460e+01
6.650000000000000000e+01, 5.000000000000000000e+00, 3.648287269390939969e+01
6.750000000000000000e+01, 1.300000000000000000e+01, 3.653765181289021768e+01
6.850000000000000000e+01, -4.100000000000000000e+01, 3.661966684720110976e+01
6.950000000000000000e+01, -1.000000000000000000e+00, 3.700000000000000000e+01
7.050000000000000000e+01, -3.200000000000000000e+01, 3.687817782917154830e+01
7.150000000000000000e+01, 6.500000000000000000e+01, 3.645545226711637099e+01
7.250000000000000000e+01, 4.000000000000000000e+00, 3.644173431657719675e+01
7.350000000000000000e+01, 3.000000000000000000e+00, 3.670149860700513500e+01
7.450000000000000000e+01, 1.700000000000000000e+01, 3.678314831549904085e+01
7.550000000000000000e+01, 4.900000000000000000e+01, 3.651027252705736714e+01
7.650000000000000000e+01, 3.600000000000000000e+01, 3.760319135392633427e+01
7.750000000000000000e+01, 4.200000000000000000e+01, 3.602776706930364270e+01
7.850000000000000000e+01, 1.200000000000000000e+01, 3.635931792539567908e+01
7.950000000000000000e+01, 1.200000000000000000e+01, 3.652396473549934797e+01
8.050000000000000000e+01, 1.000000000000000000e+00, 3.653765181289021768e+01
8.150000000000000000e+01, -2.900000000000000000e+01, 3.587478222930419491e+01
8.250000000000000000e+01, 3.400000000000000000e+01, 3.730951621235526261e+01
8.350000000000000000e+01, -5.000000000000000000e+01, 3.655133376499413345e+01
8.450000000000000000e+01, -5.000000000000000000e+01, 3.657868231634376599e+01
8.550000000000000000e+01, -4.300000000000000000e+01, 3.664696440361738894e+01
8.650000000000000000e+01, 4.900000000000000000e+01, 3.645545226711637099e+01
8.750000000000000000e+01, 8.000000000000000000e+00, 3.652396473549934797e+01
8.850000000000000000e+01, -1.700000000000000000e+01, 3.595830919273040394e+01
8.950000000000000000e+01, -3.000000000000000000e+00, 3.593048844644336270e+01
9.050000000000000000e+01, 2.100000000000000000e+01, 3.726929030716844693e+01
9.150000000000000000e+01, -8.000000000000000000e+00, 3.649657518178931781e+01
9.250000000000000000e+01, -1.700000000000000000e+01, 3.694590640382233460e+01
9.350000000000000000e+01, -4.200000000000000000e+01, 3.627671429443410744e+01
9.450000000000000000e+01, -2.000000000000000000e+01, 3.668787265568828104e+01
9.550000000000000000e+01, -2.000000000000000000e+01, 3.608323710533743167e+01
9.650000000000000000e+01, 4.600000000000000000e+01, 3.663331816802840279e+01
9.750000000000000000e+01, -1.700000000000000000e+01, 3.551056180912940619e+01
9.850000000000000000e+01, 8.000000000000000000e+00, 3.652396473549934797e+01
9.950000000000000000e+01, -4.600000000000000000e+01, 3.633180424916989892e+01
1.005000000000000000e+02, -3.600000000000000000e+01, 3.657868231634376599e+01
1.015000000000000000e+02, -1.500000000000000000e+01, 3.511409973215887703e+01
1.025000000000000000e+02, -5.000000000000000000e+00, 3.758989225842500304e+01
1.035000000000000000e+02, -6.000000000000000000e+00, 3.690528417449186804e+01
1.045000000000000000e+02, -2.300000000000000000e+01, 3.576310948449533100e+01
1.055000000000000000e+02, -1.100000000000000000e+01, 3.659234892706397346e+01
1.065000000000000000e+02, 2.200000000000000000e+01, 3.611094017053557792e+01
1.075000000000000000e+02, -3.800000000000000000e+01, 3.649657518178931781e+01
1.085000000000000000e+02, 3.800000000000000000e+01, 3.685105154537655636e+01
1.095000000000000000e+02, 4.000000000000000000e+01, 3.613862199918530393e+01
1.105000000000000000e+02, 3.300000000000000000e+01, 3.579106033634656114e+01
1.115000000000000000e+02, -1.900000000000000000e+01, 3.609709129556009088e+01
1.125000000000000000e+02, 1.000000000000000000e+00, 3.612478373637688378e+01
1.135000000000000000e+02, 2.000000000000000000e+01, 3.728270376461449587e+01
1.145000000000000000e+02, 1.800000000000000000e+01, 3.600000000000000000e+01
1.155000000000000000e+02, -7.000000000000000000e+00, 3.645545226711637099e+01
1.165000000000000000e+02, -3.400000000000000000e+01, 3.655133376499413345e+01
1.175000000000000000e+02, 3.300000000000000000e+01, 3.732291521304304638e+01
1.185000000000000000e+02, 2.000000000000000000e+01, 3.655133376499412634e+01
1.195000000000000000e+02, -6.400000000000000000e+01, 3.693237062523877512e+01
1.205000000000000000e+02, 4.100000000000000000e+01, 3.667424164178449786e+01
1.215000000000000000e+02, -3.000000000000000000e+00, 3.615245496505043121e+01
1.225000000000000000e+02, 3.300000000000000000e+01, 3.750999866702210284e+01
1.235000000000000000e+02, 1.900000000000000000e+01, 3.615245496505043832e+01
1.245000000000000000e+02, 1.400000000000000000e+01, 3.676955262170046979e+01
1.255000000000000000e+02, 3.100000000000000000e+01, 3.675595189897821058e+01
1.265000000000000000e+02, -2.400000000000000000e+01, 3.646916505762094118e+01
1.275000000000000000e+02, 3.000000000000000000e+00, 3.716180835212409050e+01
1.285000000000000000e+02, 3.500000000000000000e+01, 3.756327994198589693e+01
1.295000000000000000e+02, -2.000000000000000000e+01, 3.644173431657719675e+01
1.305000000000000000e+02, 8.000000000000000000e+00, 3.627671429443410744e+01
1.315000000000000000e+02, 4.000000000000000000e+00, 3.730951621235526261e+01
1.325000000000000000e+02, -6.600000000000000000e+01, 3.501428280002319582e+01
1.335000000000000000e+02, -3.000000000000000000e+00, 3.612478373637688378e+01
1.345000000000000000e+02, 0.000000000000000000e+00, 3.619392214170770927e+01
1.355000000000000000e+02, -4.100000000000000000e+01, 3.629049462324810804e+01
1.365000000000000000e+02, 3.900000000000000000e+01, 3.618010503025108449e+01
1.375000000000000000e+02, 2.600000000000000000e+01, 3.630426972134269192e+01
1.385000000000000000e+02, -2.600000000000000000e+01, 3.635931792539568619e+01
1.395000000000000000e+02, 3.000000000000000000e+00, 3.606937759374286401e+01
1.405000000000000000e+02, -4.000000000000000000e+00, 3.633180424916989892e+01
1.415000000000000000e+02, 1.800000000000000000e+01, 3.687817782917154830e+01
1.425000000000000000e+02, -7.800000000000000000e+01, 3.676955262170046979e+01
1.435000000000000000e+02, 6.100000000000000000e+01, 3.732291521304304638e+01
1.445000000000000000e+02, -5.100000000000000000e+01, 3.604164258188019687e+01
1.455000000000000000e+02, -5.000000000000000000e+00, 3.689173349139343117e+01
1.465000000000000000e+02, -6.000000000000000000e+00, 3.641428291206624834e+01
1.475000000000000000e+02, -2.000000000000000000e+01, 3.730951621235526261e+01
1.485000000000000000e+02, 4.300000000000000000e+01, 3.640054944640259293e+01
1.495000000000000000e+02, -1.200000000000000000e+01, 3.687817782917154830e+01
1.505000000000000000e+02, 3.000000000000000000e+00, 3.697296309467230202e+01
1.515000000000000000e+02, -2.000000000000000000e+01, 3.605551275463989214e+01
1.525000000000000000e+02, 1.900000000000000000e+01, 3.623534186398687496e+01
1.535000000000000000e+02, -3.300000000000000000e+01, 3.689173349139343117e+01
1.545000000000000000e+02, -4.400000000000000000e+01, 3.635931792539568619e+01
1.555000000000000000e+02, -5.000000000000000000e+00, 3.640054944640259293e+01
1.565000000000000000e+02, -2.100000000000000000e+01, 3.604164258188019687e+01
1.575000000000000000e+02, -6.200000000000000000e+01, 3.685105154537655636e+01
1.585000000000000000e+02, 3.700000000000000000e+01, 3.675595189897821058e+01
1.595000000000000000e+02, -4.000000000000000000e+01, 3.641428291206624834e+01
1.605000000000000000e+02, -4.000000000000000000e+00, 3.712142238654116966e+01
1.615000000000000000e+02, -2.500000000000000000e+01, 3.642801120017396954e+01
1.625000000000000000e+02, 1.100000000000000000e+01, 3.593048844644336270e+01
1.635000000000000000e+02, 1.000000000000000000e+00, 3.748332962798262713e+01
1.645000000000000000e+02, -1.000000000000000000e+01, 3.657868231634376599e+01
1.655000000000000000e+02, 3.600000000000000000e+01, 3.666060555964671863e+01
1.665000000000000000e+02, -9.000000000000000000e+00, 3.726929030716844693e+01
1.675000000000000000e+02, -2.800000000000000000e+01, 3.679673898594819548e+01
1.685000000000000000e+02, 2.800000000000000000e+01, 3.616628264005024818e+01
1.695000000000000000e+02, -3.000000000000000000e+01, 3.646916505762094118e+01
1.705000000000000000e+02, -3.000000000000000000e+00, 3.659234892706397346e+01
1.715000000000000000e+02, -1.800000000000000000e+01, 3.730951621235526261e+01
1.725000000000000000e+02, -8.700000000000000000e+01, 3.713488925525428641e+01
1.735000000000000000e+02, 6.300000000000000000e+01, 3.519943181359608531e+01
1.745000000000000000e+02, 1.200000000000000000e+01, 3.635931792539567908e+01
1.755000000000000000e+02, 2.600000000000000000e+01, 3.671511950137163893e+01
1.765000000000000000e+02, -1.100000000000000000e+01, 3.651027252705736714e+01
1.775000000000000000e+02, 7.300000000000000000e+01, 3.726929030716844693e+01
1.785000000000000000e+02, 2.000000000000000000e+01, 3.687817782917154830e+01
1.795000000000000000e+02, -1.700000000000000000e+01, 3.702701716314724223e+01
1.805000000000000000e+02, -2.000000000000000000e+01, 3.600000000000000000e+01
1.815000000000000000e+02, -7.000000000000000000e+01, 3.624913792078371699e+01
1.825000000000000000e+02, -3.100000000000000000e+01, 3.579106033634656114e+01
1.835000000000000000e+02, -1.300000000000000000e+01, 3.670149860700513500e+01
1.845000000000000000e+02, 6.100000000000000000e+01, 3.601388621073821383e+01
1.855000000000000000e+02, 4.200000000000000000e+01, 3.682390527904393451e+01
1.865000000000000000e+02, 2.000000000000000000e+01, 3.619392214170771638e+01
1.875000000000000000e+02, 3.900000000000000000e+01, 3.634556369077250082e+01
1.885000000000000000e+02, 8.300000000000000000e+01, 3.579106033634656114e+01
1.895000000000000000e+02, -4.100000000000000000e+01, 3.729611239794303401e+01
1.905000000000000000e+02, 0.000000000000000000e+00, 3.644173431657719675e+01
1.915000000000000000e+02, -8.000000000000000000e+00, 3.622154055254966920e+01
1.925000000000000000e+02, 2.100000000000000000e+01, 3.702701716314723512e+01
1.935000000000000000e+02, -5.000000000000000000e+01, 3.583294573433783370e+01
1.945000000000000000e+02, -2.000000000000000000e+00, 3.682390527904393451e+01
1.955000000000000000e+02, -2.500000000000000000e+01, 3.623534186398687496e+01
1.965000000000000000e+02, 1.600000000000000000e+01, 3.682390527904393451e+01
1.975000000000000000e+02, 2.000000000000000000e+00, 3.630426972134269192e+01
1.985000000000000000e+02, -3.500000000000000000e+01, 3.721558813185679071e+01
1.995000000000000000e+02, 4.200000000000000000e+01, 3.644173431657719675e+01
2.005000000000000000e+02, 3.000000000000000000e+01, 3.591656999213594048e+01
2.015000000000000000e+02, 3.200000000000000000e+01, 3.687817782917154830e+01
2.025000000000000000e+02, 1.600000000000000000e+01, 3.693237062523878222e+01
2.035000000000000000e+02, -6.000000000000000000e+00, 3.666060555964671863e+01
2.045000000000000000e+02, -3.900000000000000000e+01, 3.615245496505043832e+01
2.055000000000000000e+02, 5.600000000000000000e+01, 3.663331816802840279e+01
2.065000000000000000e+02, -2.300000000000000000e+01, 3.656501059756444505e+01
2.075000000000000000e+02, -5.000000000000000000e+00, 3.664696440361738894e+01
2.085000000000000000e+02, 1.000000000000000000e+01, 3.552463933666322049e+01
2.095000000000000000e+02, -6.900000000000000000e+01, 3.667424164178449786e+01
2.105000000000000000e+02, 1.200000000000000000e+01, 3.638681079732050705e+01
2.115000000000000000e+02, -4.000000000000000000e+00, 3.552463933666322049e+01
2.125000000000000000e+02, 2.200000000000000000e+01, 3.597221149720989786e+01
2.135000000000000000e+02, 4.300000000000000000e+01, 3.634556369077250082e+01
2.145000000000000000e+02, -3.500000000000000000e+01, 3.702701716314723512e+01
2.155000000000000000e+02, 3.300000000000000000e+01, 3.756327994198589693e+01
2.165000000000000000e+02, 1.000000000000000000e+01, 3.622154055254966920e+01
2.175000000000000000e+02, 2.200000000000000000e+01, 3.509985754956849036e+01
2.185000000000000000e+02, 9.100000000000000000e+01, 3.609709129556009088e+01
2.195000000000000000e+02, 2.800000000000000000e+01, 3.649657518178931781e+01
2.205000000000000000e+02, -6.200000000000000000e+01, 3.622154055254966920e+01
2.215000000000000000e+02, 2.800000000000000000e+01, 3.611094017053557792e+01
2.225000000000000000e+02, 2.100000000000000000e+01, 3.734969879396619774e+01
2.235000000000000000e+02, -1.100000000000000000e+01, 3.742993454442580514e+01
2.245000000000000000e+02, -5.200000000000000000e+01, 3.558089374931439153e+01
2.255000000000000000e+02, -3.700000000000000000e+01, 3.522782990761707111e+01
2.265000000000000000e+02, -3.100000000000000000e+01, 3.659234892706397346e+01
2.275000000000000000e+02, -1.700000000000000000e+01, 3.579106033634656114e+01
2.285000000000000000e+02, -5.000000000000000000e+00, 3.593048844644336270e+01
2.295000000000000000e+02, 4.200000000000000000e+01, 3.591656999213594048e+01
2.305000000000000000e+02, -5.500000000000000000e+01, 3.553871128783372058e+01
2.315000000000000000e+02, -5.400000000000000000e+01, 3.668787265568828104e+01
2.325000000000000000e+02, -1.100000000000000000e+01, 3.664696440361738894e+01
2.335000000000000000e+02, -1.200000000000000000e+01, 3.706750598570127408e+01
2.345000000000000000e+02, 9.500000000000000000e+01, 3.689173349139343117e+01
2.355000000000000000e+02, -2.300000000000000000e+01, 3.629049462324810804e+01
2.365000000000000000e+02, 1.200000000000000000e+01, 3.690528417449186804e+01
2.375000000000000000e+02, 1.000000000000000000e+01, 3.676955262170046979e+01
2.385000000000000000e+02, 2.700000000000000000e+01, 3.637306695894642417e+01
2.395000000000000000e+02, 5.100000000000000000e+01, 3.681032463861191673e+01
2.405000000000000000e+02, 3.800000000000000000e+01, 3.635931792539568619e+01
2.415000000000000000e+02, -8.900000000000000000e+01, 3.612478373637688378e+01
2.425000000000000000e+02, -3.000000000000000000e+01, 3.698648401781385786e+01
2.435000000000000000e+02, -1.100000000000000000e+01, 3.615245496505043832e+01
2.445000000000000000e+02, -7.000000000000000000e+00, 3.750999866702210284e+01
2.455000000000000000e+02, 1.600000000000000000e+01, 3.741657386773941596e+01
2.465000000000000000e+02, -4.600000000000000000e+01, 3.633180424916989892e+01
2.475000000000000000e+02, -2.600000000000000000e+01, 3.613862199918530393e+01
2.485000000000000000e+02, -4.400000000000000000e+01, 3.657868231634376599e+01
2.495000000000000000e+02, 0.000000000000000000e+00, 3.591656999213594048e+01
2.505000000000000000e+02, -2.700000000000000000e+01, 3.742993454442580514e+01
2.515000000000000000e+02, 9.500000000000000000e+01, 3.713488925525428641e+01
2.525000000000000000e+02, 4.900000000000000000e+01, 3.716180835212409050e+01
2.535000000000000000e+02, 4.300000000000000000e+01, 3.830143600441111573e+01
2.545000000000000000e+02, 3.000000000000000000e+01, 3.712142238654116966e+01
2.555000000000000000e+02, 2.900000000000000000e+01, 3.615245496505043832e+01
2.565000000000000000e+02, 8.000000000000000000e+00, 3.714835124201341898e+01
2.575000000000000000e+02, 4.700000000000000000e+01, 3.758989225842500304e+01
2.585000000000000000e+02, 6.900000000000000000e+01, 3.689173349139343117e+01
2.595000000000000000e+02, 5.100000000000000000e+01, 3.675595189897821058e+01
2.605000000000000000e+02, 2.500000000000000000e+01, 3.645545226711637099e+01
2.615000000000000000e+02, 1.080000000000000000e+02, 3.784177585684900436e+01
2.625000000000000000e+02, 5.100000000000000000e+01, 3.766961640367472341e+01
2.635000000000000000e+02, 1.160000000000000000e+02, 3.749666651850535004e+01
2.645000000000000000e+02, 4.800000000000000000e+01, 3.865229618017537661e+01
2.655000000000000000e+02, 1.250000000000000000e+02, 3.729611239794303401e+01
2.665000000000000000e+02, 1.400000000000000000e+02, 3.765634076752546378e+01
2.675000000000000000e+02, 9.000000000000000000e+01, 3.854867053479276251e+01
2.685000000000000000e+02, 1.170000000000000000e+02, 3.889730067755344578e+01
2.695000000000000000e+02, 1.340000000000000000e+02, 3.911521443121588959e+01
2.705000000000000000e+02, 1.800000000000000000e+02, 3.820994634908559817e+01
2.715000000000000000e+02, 1.550000000000000000e+02, 3.761648574760805275e+01
2.725000000000000000e+02, 1.760000000000000000e+02, 3.908964057138413040e+01
2.735000000000000000e+02, 1.880000000000000000e+02, 3.944616584663204151e+01
2.745000000000000000e+02, 1.540000000000000000e+02, 3.959797974644666141e+01
2.755000000000000000e+02, 1.640000000000000000e+02, 3.908964057138413040e+01
2.765000000000000000e+02, 2.060000000000000000e+02, 3.815756805667782459e+01
2.775000000000000000e+02, 1.720000000000000000e+02, 3.957271787481875691e+01
2.785000000000000000e+02, 2.040000000000000000e+02, 3.885871845545089798e+01
2.795000000000000000e+02, 2.080000000000000000e+02, 3.959797974644666141e+01
2.805000000000000000e+02, 1.660000000000000000e+02, 3.949683531626299526e+01
2.815000000000000000e+02, 3.160000000000000000e+02, 3.994996871087635526e+01
2.825000000000000000e+02, 2.650000000000000000e+02, 3.956008088970496317e+01
2.835000000000000000e+02, 3.110000000000000000e+02, 4.041039470235349995e+01
2.845000000000000000e+02, 3.100000000000000000e+02, 4.032369030731189952e+01
2.855000000000000000e+02, 4.070000000000000000e+02, 4.080441152620633005e+01
2.865000000000000000e+02, 3.530000000000000000e+02, 4.001249804748510996e+01
2.875000000000000000e+02, 3.890000000000000000e+02, 4.119465984809195902e+01
2.885000000000000000e+02, 3.830000000000000000e+02, 4.075536774462966605e+01
2.895000000000000000e+02, 3.960000000000000000e+02, 4.059556626036887650e+01
2.905000000000000000e+02, 2.780000000000000000e+02, 4.123105625617660763e+01
2.915000000000000000e+02, 4.250000000000000000e+02, 4.217819341792628052e+01
2.925000000000000000e+02, 3.480000000000000000e+02, 4.195235392680606168e+01
2.935000000000000000e+02, 3.500000000000000000e+02, 4.185689907291269662e+01
2.945000000000000000e+02, 4.240000000000000000e+02, 4.197618372363071870e+01
2.955000000000000000e+02, 3.810000000000000000e+02, 4.124318125460256113e+01
2.965000000000000000e+02, 3.990000000000000000e+02, 4.136423575989287116e+01
2.975000000000000000e+02, 4.810000000000000000e+02, 4.043513323831145811e+01
2.985000000000000000e+02, 4.210000000000000000e+02, 4.208325082500162750e+01
2.995000000000000000e+02, 3.820000000000000000e+02, 4.113392760240625989e+01
3.005000000000000000e+02, 3.300000000000000000e+02, 4.156921938165305619e+01
3.015000000000000000e+02, 3.280000000000000000e+02, 4.144876355212541341e+01
3.025000000000000000e+02, 4.430000000000000000e+02, 4.150903516103451807e+01
3.035000000000000000e+02, 3.600000000000000000e+02, 4.192851058647325857e+01
3.045000000000000000e+02, 4.560000000000000000e+02, 4.223742416388574838e+01
3.055000000000000000e+02, 3.490000000000000000e+02, 4.073082370883260239e+01
3.065000000000000000e+02, 3.480000000000000000e+02, 4.159326868617084472e+01
3.075000000000000000e+02, 3.310000000000000000e+02, 4.124318125460256113e+01
3.085000000000000000e+02, 4.410000000000000000e+02, 4.038564101261734152e+01
3.095000000000000000e+02, 3.640000000000000000e+02, 4.120679555607303257e+01
3.105000000000000000e+02, 3.650000000000000000e+02, 4.179712908801273130e+01
3.115000000000000000e+02, 3.010000000000000000e+02, 3.950949253027682317e+01
3.125000000000000000e+02, 3.200000000000000000e+02, 4.144876355212541341e+01
3.135000000000000000e+02, 2.390000000000000000e+02, 4.114608122288196768e+01
3.145000000000000000e+02, 2.530000000000000000e+02, 4.053393639902248680e+01
3.155000000000000000e+02, 2.850000000000000000e+02, 4.045985664828781836e+01
3.165000000000000000e+02, 2.740000000000000000e+02, 3.937003937005905385e+01
3.175000000000000000e+02, 2.460000000000000000e+02, 4.024922359499621649e+01
3.185000000000000000e+02, 2.090000000000000000e+02, 4.077989700820736374e+01
3.195000000000000000e+02, 2.550000000000000000e+02, 3.940812099047606409e+01
3.205000000000000000e+02, 2.590000000000000000e+02, 3.933192087859427488e+01
3.215000000000000000e+02, 2.110000000000000000e+02, 4.011234224026316042e+01
3.225000000000000000e+02, 2.000000000000000000e+02, 3.880721582386451018e+01
3.235000000000000000e+02, 2.300000000000000000e+02, 3.926830783214371934e+01
3.245000000000000000e+02, 1.870000000000000000e+02, 3.928103868280470579e+01
3.255000000000000000e+02, 1.350000000000000000e+02, 3.848376280978771291e+01
3.265000000000000000e+02, 1.730000000000000000e+02, 3.822302970723278293e+01
3.275000000000000000e+02, 1.570000000000000000e+02, 3.793415347678131866e+01
3.285000000000000000e+02, 1.400000000000000000e+02, 3.820994634908559817e+01
3.295000000000000000e+02, 9.500000000000000000e+01, 3.803945320322046797e+01
3.305000000000000000e+02, 5.600000000000000000e+01, 3.733630940518894192e+01
3.315000000000000000e+02, 1.550000000000000000e+02, 3.824918299781055708e+01
3.325000000000000000e+02, 1.600000000000000000e+02, 3.778888725538237026e+01
3.335000000000000000e+02, 1.060000000000000000e+02, 3.792097045171708203e+01
3.345000000000000000e+02, 1.040000000000000000e+02, 3.805259518088089266e+01
3.355000000000000000e+02, 6.300000000000000000e+01, 3.700000000000000000e+01
3.365000000000000000e+02, 8.100000000000000000e+01, 3.681032463861192383e+01
3.375000000000000000e+02, 7.300000000000000000e+01, 3.785498646149540036e+01
3.385000000000000000e+02, 2.200000000000000000e+01, 3.781534080237807416e+01
3.395000000000000000e+02, 3.400000000000000000e+01, 3.728270376461449587e+01
3.405000000000000000e+02, 1.120000000000000000e+02, 3.738983819167983569e+01
3.415000000000000000e+02, -1.700000000000000000e+01, 3.667424164178449786e+01
3.425000000000000000e+02, -3.000000000000000000e+00, 3.697296309467230202e+01
3.435000000000000000e+02, -1.400000000000000000e+01, 3.752332607858743785e+01
3.445000000000000000e+02, 1.600000000000000000e+01, 3.714835124201341898e+01
3.455000000000000000e+02, 2.800000000000000000e+01, 3.646916505762094118e+01
3.465000000000000000e+02, 8.000000000000000000e+01, 3.668787265568828104e+01
3.475000000000000000e+02, 2.700000000000000000e+01, 3.678314831549904085e+01
3.485000000000000000e+02, 5.400000000000000000e+01, 3.641428291206624834e+01
3.495000000000000000e+02, -2.500000000000000000e+01, 3.645545226711637099e+01
3.505000000000000000e+02, 2.200000000000000000e+01, 3.757658845611187104e+01
3.515000000000000000e+02, -3.200000000000000000e+01, 3.666060555964671863e+01
3.525000000000000000e+02, 7.900000000000000000e+01, 3.653765181289021768e+01
3.535000000000000000e+02, -3.000000000000000000e+01, 3.701351104664349378e+01
3.545000000000000000e+02, 4.600000000000000000e+01, 3.773592452822641263e+01
3.555000000000000000e+02, 1.600000000000000000e+01, 3.630426972134269192e+01
3.565000000000000000e+02, 1.500000000000000000e+01, 3.708099243547831492e+01
3.575000000000000000e+02, 3.300000000000000000e+01, 3.618010503025108449e+01
3.585000000000000000e+02, -4.000000000000000000e+01, 3.583294573433783370e+01
3.595000000000000000e+02, -2.000000000000000000e+01, 3.730951621235526261e+01
3.605000000000000000e+02, 0.000000000000000000e+00, 3.641428291206624834e+01
3.615000000000000000e+02, 1.300000000000000000e+01, 3.661966684720110976e+01
3.625000000000000000e+02, 4.200000000000000000e+01, 3.638681079732050705e+01
3.635000000000000000e+02, 3.200000000000000000e+01, 3.622154055254966920e+01
3.645000000000000000e+02, 1.400000000000000000e+01, 3.676955262170046979e+01
3.655000000000000000e+02, 5.400000000000000000e+01, 3.674234614174767444e+01
3.665000000000000000e+02, 3.300000000000000000e+01, 3.732291521304304638e+01
3.675000000000000000e+02, 4.200000000000000000e+01, 3.602776706930364270e+01
